persid,cluster_id,household_id,participant_id,age_band,sex,year,trip_id,trip_purpose,participant_wt,trips_wt,trip_mode,trip_duration,trip_distance,day_type,trip_id_2,age_group,dist_cat
85587/1000,NA,85587,1637,20-24 years,male,20,5715,Work,1396.37475585938,1396.37475585938,train,20,18.61,weekday,1,20 to 39,>10km
85587/1000,NA,85587,1637,20-24 years,male,20,5716,Work,1396.37475585938,1396.37475585938,pedestrian,10,1.09,weekday,1,20 to 39,1-2km
85587/1000,NA,85587,1637,20-24 years,male,20,5717,Work,1396.37475585938,1396.37475585938,pedestrian,10,1.09,weekday,2,20 to 39,1-2km
85587/1000,NA,85587,1637,20-24 years,male,20,5718,Work,1396.37475585938,1396.37475585938,train,20,18.61,weekday,2,20 to 39,>10km
85587/1000,NA,85587,1637,20-24 years,male,20,5719,Work,1396.37475585938,1396.37475585938,pedestrian,6,0.39,weekday,2,20 to 39,<1km
85587/1001,NA,85587,1638,30-34 years,male,20,5720,Work,1285.00427246094,1285.00427246094,pedestrian,5,0.39,weekday,1,20 to 39,<1km
85587/1001,NA,85587,1638,30-34 years,male,20,5721,Work,1285.00427246094,1285.00427246094,train,20,18.61,weekday,1,20 to 39,>10km
85587/1001,NA,85587,1638,30-34 years,male,20,5722,Work,1285.00427246094,1285.00427246094,pedestrian,10,1.09,weekday,1,20 to 39,1-2km
85587/1001,NA,85587,1638,30-34 years,male,20,5723,Work,1285.00427246094,1285.00427246094,pedestrian,10,1.09,weekday,2,20 to 39,1-2km
85587/1001,NA,85587,1638,30-34 years,male,20,5724,Work,1285.00427246094,1285.00427246094,train,20,18.61,weekday,2,20 to 39,>10km
85587/1001,NA,85587,1638,30-34 years,male,20,5725,Work,1285.00427246094,1285.00427246094,pedestrian,6,0.39,weekday,2,20 to 39,<1km
85587/1002,NA,85587,1639,30-34 years,female,20,5726,Work,1036.71923828125,1036.71923828125,pedestrian,5,0.39,weekday,1,20 to 39,<1km
85587/1002,NA,85587,1639,30-34 years,female,20,5727,Work,1036.71923828125,1036.71923828125,train,20,18.61,weekday,1,20 to 39,>10km
85587/1002,NA,85587,1639,30-34 years,female,20,5728,Work,1036.71923828125,1036.71923828125,pedestrian,10,1.09,weekday,1,20 to 39,1-2km
85587/1002,NA,85587,1639,30-34 years,female,20,5729,Work,1036.71923828125,1036.71923828125,pedestrian,10,1.09,weekday,2,20 to 39,1-2km
85587/1002,NA,85587,1639,30-34 years,female,20,5730,Work,1036.71923828125,1036.71923828125,train,20,18.61,weekday,2,20 to 39,>10km
85587/1002,NA,85587,1639,30-34 years,female,20,5731,Work,1036.71923828125,1036.71923828125,pedestrian,6,0.39,weekday,2,20 to 39,<1km
85587/1003,NA,85587,1640,30-34 years,female,20,5732,Shopping,1036.71923828125,1036.71923828125,car,10,4.8,weekday,1,20 to 39,3-5km
85587/1003,NA,85587,1640,30-34 years,female,20,5733,Shopping,1036.71923828125,1036.71923828125,car,15,4.78,weekday,2,20 to 39,3-5km
85587/1004,NA,85587,1641,30-34 years,male,20,5734,Shopping,1285.00427246094,1285.00427246094,car,5,2.26,weekday,1,20 to 39,3-5km
85587/1004,NA,85587,1641,30-34 years,male,20,5735,Shopping,1285.00427246094,1285.00427246094,car,6,2.27,weekday,2,20 to 39,3-5km
85593/1000,NA,85593,1642,25-29 years,male,20,5736,Work,980.261657714844,980.261657714844,car,25,16.49,weekday,1,20 to 39,>10km
85593/1000,NA,85593,1642,25-29 years,male,20,5737,Work,980.261657714844,980.261657714844,car,30,16.38,weekday,2,20 to 39,>10km
85594/1000,NA,85594,1643,25-29 years,female,20,5738,Leisure,1022.24871826172,1022.24871826172,pedestrian,14,0.36,weekday,1,20 to 39,<1km
85594/1000,NA,85594,1643,25-29 years,female,20,5739,Leisure,1022.24871826172,1022.24871826172,pedestrian,16,0.36,weekday,2,20 to 39,<1km
85594/1001,NA,85594,1644,35-39 years,male,20,5740,Leisure,621.857666015625,621.857666015625,pedestrian,14,0.36,weekday,1,20 to 39,<1km
85594/1001,NA,85594,1644,35-39 years,male,20,5741,Leisure,621.857666015625,621.857666015625,pedestrian,16,0.36,weekday,2,20 to 39,<1km
85597/1002,NA,85597,1645,15-19 years,female,20,5742,Education,659.454467773438,659.454467773438,car,5,7.26,weekday,1,15 to 19,6-10km
85597/1002,NA,85597,1645,15-19 years,female,20,5743,Education,659.454467773438,659.454467773438,car,15,5.91,weekday,2,15 to 19,6-10km
85597/1003,NA,85597,1646,20-24 years,male,20,5744,Other,1396.37475585938,1396.37475585938,car,5,7.26,weekday,1,20 to 39,6-10km
85597/1003,NA,85597,1646,20-24 years,male,20,5745,Other,1396.37475585938,1396.37475585938,car,15,5.91,weekday,2,20 to 39,6-10km
85597/1003,NA,85597,1646,20-24 years,male,20,5746,Other,1396.37475585938,1396.37475585938,car,17,7.26,weekday,3,20 to 39,6-10km
85597/1003,NA,85597,1646,20-24 years,male,20,5747,Other,1396.37475585938,1396.37475585938,car,15,5.91,weekday,4,20 to 39,6-10km
85597/1004,NA,85597,1647,15-19 years,female,20,5748,Education,659.454467773438,659.454467773438,car,5,7.26,weekday,1,15 to 19,6-10km
85597/1004,NA,85597,1647,15-19 years,female,20,5749,Education,659.454467773438,659.454467773438,car,15,5.91,weekday,2,15 to 19,6-10km
85598/1000,NA,85598,1648,45-49 years,female,20,5750,Other,848.014831542969,848.014831542969,car,10,2.26,weekday,1,40 to 64,3-5km
85598/1000,NA,85598,1648,45-49 years,female,20,5751,Other,848.014831542969,848.014831542969,car,9,2.71,weekday,2,40 to 64,3-5km
85598/1000,NA,85598,1648,45-49 years,female,20,5752,Other,848.014831542969,848.014831542969,car,1,0.7,weekday,3,40 to 64,<1km
85598/1000,NA,85598,1648,45-49 years,female,20,5753,Other,848.014831542969,848.014831542969,car,3,0.71,weekday,4,40 to 64,<1km
85598/1000,NA,85598,1648,45-49 years,female,20,5754,Other,848.014831542969,848.014831542969,car,5,2.78,weekday,5,40 to 64,3-5km
85598/1000,NA,85598,1648,45-49 years,female,20,5755,Other,848.014831542969,848.014831542969,car,10,2.19,weekday,6,40 to 64,3-5km
85598/1001,NA,85598,1649,15-19 years,female,20,5756,Education,659.454467773438,659.454467773438,car,10,2.26,weekday,1,15 to 19,3-5km
85598/1001,NA,85598,1649,15-19 years,female,20,5757,Education,659.454467773438,659.454467773438,car,10,2.19,weekday,2,15 to 19,3-5km
85598/1002,NA,85598,1650,15-19 years,female,20,5758,Education,659.454467773438,659.454467773438,car,10,2.26,weekday,1,15 to 19,3-5km
85598/1002,NA,85598,1650,15-19 years,female,20,5759,Education,659.454467773438,659.454467773438,car,10,2.19,weekday,2,15 to 19,3-5km
85599/1000,NA,85599,1651,45-49 years,male,20,5760,Work,552.430297851562,552.430297851562,car,20,12.01,weekday,1,40 to 64,>10km
85599/1000,NA,85599,1651,45-49 years,male,20,5761,Work,552.430297851562,552.430297851562,car,25,11.78,weekday,2,40 to 64,>10km
85599/1001,NA,85599,1652,40-44 years,female,20,5762,Other,647.70849609375,647.70849609375,car,10,5.61,weekday,1,40 to 64,6-10km
85599/1001,NA,85599,1652,40-44 years,female,20,5763,Other,647.70849609375,647.70849609375,car,10,5.66,weekday,2,40 to 64,6-10km
85599/1002,NA,85599,1653,20-24 years,male,20,5764,Work,1088.4951171875,1088.4951171875,car,30,22.04,weekday,1,20 to 39,>10km
85599/1002,NA,85599,1653,20-24 years,male,20,5765,Work,1088.4951171875,1088.4951171875,car,30,22.51,weekday,2,20 to 39,>10km
85600/1000,NA,85600,1654,50-54 years,female,20,5766,Leisure,130.01872253418,130.01872253418,car,15,20.57,weekday,1,40 to 64,>10km
85600/1000,NA,85600,1654,50-54 years,female,20,5767,Work,130.01872253418,130.01872253418,pedestrian,7,0.61,weekday,2,40 to 64,<1km
85600/1000,NA,85600,1654,50-54 years,female,20,5768,Work,130.01872253418,130.01872253418,car,20,20.14,weekday,3,40 to 64,>10km
85605/1000,NA,85605,1655,70-74 years,female,20,5769,Leisure,105.644348144531,105.644348144531,pedestrian,15,0.47,weekday,1,65 plus,<1km
85605/1000,NA,85605,1655,70-74 years,female,20,5770,Leisure,105.644348144531,105.644348144531,pedestrian,15,0.47,weekday,2,65 plus,<1km
85607/1000,NA,85607,1656,50-54 years,male,20,5771,Other,184.723663330078,184.723663330078,car,5,1.17,weekday,1,40 to 64,1-2km
85607/1000,NA,85607,1656,50-54 years,male,20,5772,Work,184.723663330078,184.723663330078,car,20,20.33,weekday,2,40 to 64,>10km
85607/1000,NA,85607,1656,50-54 years,male,20,5773,Work,184.723663330078,184.723663330078,car,23,20.79,weekday,3,40 to 64,>10km
85607/1001,NA,85607,1657,15-19 years,female,20,5774,Education,174.177276611328,174.177276611328,car,5,1.17,weekday,1,15 to 19,1-2km
85607/1001,NA,85607,1657,15-19 years,female,20,5775,Education,174.177276611328,174.177276611328,pedestrian,25,1.15,weekday,2,15 to 19,1-2km
85608/1000,NA,85608,1658,60-64 years,male,20,5776,Other,126.624420166016,126.624420166016,car,5,1.2,weekday,1,40 to 64,1-2km
85608/1000,NA,85608,1658,60-64 years,male,20,5777,Other,126.624420166016,126.624420166016,car,5,1.17,weekday,2,40 to 64,1-2km
85608/1001,NA,85608,1659,60-64 years,female,20,5778,Other,170.002777099609,170.002777099609,car,5,1.2,weekday,1,40 to 64,1-2km
85608/1001,NA,85608,1659,60-64 years,female,20,5779,Other,170.002777099609,170.002777099609,car,5,1.17,weekday,2,40 to 64,1-2km
85609/1000,NA,85609,1660,55-59 years,female,20,5780,Leisure,176.243804931641,176.243804931641,car,60,19.72,weekday,1,40 to 64,>10km
85609/1000,NA,85609,1660,55-59 years,female,20,5781,Leisure,176.243804931641,176.243804931641,car,60,19.98,weekday,2,40 to 64,>10km
85609/1002,NA,85609,1661,20-24 years,female,20,5782,Work,271.554656982422,271.554656982422,car,60,25.23,weekday,1,20 to 39,>10km
85610/1000,NA,85610,1662,30-34 years,male,20,5783,Other,160.394088745117,160.394088745117,car,4,1.08,weekday,1,20 to 39,1-2km
85610/1000,NA,85610,1662,30-34 years,male,20,5784,Other,160.394088745117,160.394088745117,car,5,1.08,weekday,2,20 to 39,1-2km
85610/1000,NA,85610,1662,30-34 years,male,20,5785,Other,160.394088745117,160.394088745117,car,5,1.08,weekday,3,20 to 39,1-2km
85610/1000,NA,85610,1662,30-34 years,male,20,5786,Other,160.394088745117,160.394088745117,car,4,1.08,weekday,4,20 to 39,1-2km
85616/1000,NA,85616,1663,65-69 years,female,20,5787,Leisure,89.9724197387695,89.9724197387695,pedestrian,20,1.62,weekday,1,65 plus,1-2km
85616/1000,NA,85616,1663,65-69 years,female,20,5788,Leisure,89.9724197387695,89.9724197387695,pedestrian,20,1.62,weekday,2,65 plus,1-2km
85616/1000,NA,85616,1663,65-69 years,female,20,5789,Shopping,89.9724197387695,89.9724197387695,car,5,1.4,weekday,3,65 plus,1-2km
85616/1000,NA,85616,1663,65-69 years,female,20,5790,Shopping,89.9724197387695,89.9724197387695,car,5,1.46,weekday,4,65 plus,1-2km
85618/1003,NA,85618,1664,40-44 years,male,20,5791,Other,129.676559448242,129.676559448242,car,50,49.26,weekday,1,40 to 64,>10km
85618/1003,NA,85618,1664,40-44 years,male,20,5792,Other,129.676559448242,129.676559448242,car,5,1.49,weekday,2,40 to 64,1-2km
85618/1003,NA,85618,1664,40-44 years,male,20,5793,Work,129.676559448242,129.676559448242,car,50,49.5,weekday,3,40 to 64,>10km
85618/1004,NA,85618,1665,40-44 years,female,20,5794,Other,175.531768798828,175.531768798828,car,5,1.49,weekday,1,40 to 64,1-2km
85618/1004,NA,85618,1665,40-44 years,female,20,5795,Work,175.531768798828,175.531768798828,car,25,27.86,weekday,2,40 to 64,>10km
85618/1004,NA,85618,1665,40-44 years,female,20,5796,Work,175.531768798828,175.531768798828,car,30,27.53,weekday,3,40 to 64,>10km
85620/1000,NA,85620,1666,20-24 years,male,20,5797,Shopping,199.705612182617,199.705612182617,car,5,1.63,weekday,1,20 to 39,1-2km
85620/1000,NA,85620,1666,20-24 years,male,20,5798,Shopping,199.705612182617,199.705612182617,car,5,1.68,weekday,2,20 to 39,1-2km
85621/1000,NA,85621,1667,45-49 years,male,20,5799,Work,181.739990234375,181.739990234375,car,25,20.47,weekday,1,40 to 64,>10km
85621/1000,NA,85621,1667,45-49 years,male,20,5800,Work,181.739990234375,181.739990234375,car,25,20.56,weekday,2,40 to 64,>10km
85623/1000,NA,85623,1668,55-59 years,male,20,5801,Other,141.208511352539,141.208511352539,car,20,20.04,weekday,1,40 to 64,>10km
85623/1000,NA,85623,1668,55-59 years,male,20,5802,Shopping,141.208511352539,141.208511352539,car,10,5.48,weekday,2,40 to 64,6-10km
85623/1000,NA,85623,1668,55-59 years,male,20,5803,Shopping,141.208511352539,141.208511352539,car,15,18.51,weekday,3,40 to 64,>10km
85625/1000,NA,85625,1669,45-49 years,male,20,5804,Shopping,130.098175048828,130.098175048828,car,5,1.11,weekday,1,40 to 64,1-2km
85625/1000,NA,85625,1669,45-49 years,male,20,5805,Shopping,130.098175048828,130.098175048828,car,4,1.25,weekday,2,40 to 64,1-2km
85628/1000,NA,85628,1670,55-59 years,female,20,5806,Other,151.029312133789,151.029312133789,car,5,1.51,weekday,1,40 to 64,1-2km
85628/1000,NA,85628,1670,55-59 years,female,20,5807,Other,151.029312133789,151.029312133789,car,30,20.85,weekday,2,40 to 64,>10km
85628/1000,NA,85628,1670,55-59 years,female,20,5808,Other,151.029312133789,151.029312133789,car,30,20.93,weekday,3,40 to 64,>10km
85628/1000,NA,85628,1670,55-59 years,female,20,5809,Other,151.029312133789,151.029312133789,car,5,1.51,weekday,4,40 to 64,1-2km
85628/1001,NA,85628,1671,70-74 years,male,20,5810,Other,103.645225524902,103.645225524902,car,5,1.84,weekday,1,65 plus,1-2km
85628/1001,NA,85628,1671,70-74 years,male,20,5811,Other,103.645225524902,103.645225524902,car,5,1.84,weekday,2,65 plus,1-2km
85629/1000,NA,85629,1672,50-54 years,female,20,5812,Leisure,130.01872253418,130.01872253418,pedestrian,10,1.33,weekday,1,40 to 64,1-2km
85629/1000,NA,85629,1672,50-54 years,female,20,5813,Leisure,130.01872253418,130.01872253418,pedestrian,10,1.33,weekday,2,40 to 64,1-2km
85637/1001,NA,85637,1673,40-44 years,female,20,5814,Other,259.748474121094,259.748474121094,car,15,11.08,weekday,1,40 to 64,>10km
85637/1001,NA,85637,1673,40-44 years,female,20,5815,Other,259.748474121094,259.748474121094,car,15,12.22,weekday,2,40 to 64,>10km
85637/1001,NA,85637,1673,40-44 years,female,20,5816,Work,259.748474121094,259.748474121094,car,5,2.23,weekday,3,40 to 64,3-5km
85637/1001,NA,85637,1673,40-44 years,female,20,5817,Work,259.748474121094,259.748474121094,ferry,25,7.92,weekday,3,40 to 64,6-10km
85637/1001,NA,85637,1673,40-44 years,female,20,5818,Work,259.748474121094,259.748474121094,pedestrian,10,0.48,weekday,3,40 to 64,<1km
85637/1001,NA,85637,1673,40-44 years,female,20,5819,Work,259.748474121094,259.748474121094,pedestrian,5,0.08,weekday,4,40 to 64,<1km
85637/1001,NA,85637,1673,40-44 years,female,20,5820,Work,259.748474121094,259.748474121094,pedestrian,5,0.08,weekday,5,40 to 64,<1km
85637/1001,NA,85637,1673,40-44 years,female,20,5821,Other,259.748474121094,259.748474121094,car,2,0.48,weekday,6,40 to 64,<1km
85637/1001,NA,85637,1673,40-44 years,female,20,5822,Other,259.748474121094,259.748474121094,ferry,17,7.92,weekday,6,40 to 64,6-10km
85637/1001,NA,85637,1673,40-44 years,female,20,5823,Other,259.748474121094,259.748474121094,car,10,2.06,weekday,6,40 to 64,3-5km
85637/1001,NA,85637,1673,40-44 years,female,20,5824,Other,259.748474121094,259.748474121094,car,20,12.39,weekday,7,40 to 64,>10km
85637/1001,NA,85637,1673,40-44 years,female,20,5825,Shopping,259.748474121094,259.748474121094,car,10,7.46,weekday,8,40 to 64,6-10km
85637/1001,NA,85637,1673,40-44 years,female,20,5826,Shopping,259.748474121094,259.748474121094,car,10,7.84,weekday,9,40 to 64,6-10km
85645/1000,NA,85645,1674,50-54 years,male,20,5827,Work,145.04621887207,145.04621887207,car,35,37.33,weekday,1,40 to 64,>10km
85645/1000,NA,85645,1674,50-54 years,male,20,5828,Work,145.04621887207,145.04621887207,car,20,9.58,weekday,2,40 to 64,6-10km
85645/1000,NA,85645,1674,50-54 years,male,20,5829,Work,145.04621887207,145.04621887207,car,20,4.9,weekday,3,40 to 64,3-5km
85645/1000,NA,85645,1674,50-54 years,male,20,5830,Work,145.04621887207,145.04621887207,car,13,4.88,weekday,4,40 to 64,3-5km
85645/1000,NA,85645,1674,50-54 years,male,20,5831,Work,145.04621887207,145.04621887207,car,60,34.99,weekday,5,40 to 64,>10km
85646/1000,NA,85646,1675,70-74 years,female,20,5832,Leisure,182.455474853516,182.455474853516,pedestrian,10,0,weekday,1,65 plus,<1km
85646/1000,NA,85646,1675,70-74 years,female,20,5833,Leisure,182.455474853516,182.455474853516,pedestrian,15,0,weekday,2,65 plus,<1km
85647/1000,NA,85647,1676,55-59 years,male,20,5834,Work,167.802215576172,167.802215576172,car,15,2.11,weekday,1,40 to 64,3-5km
85647/1000,NA,85647,1676,55-59 years,male,20,5835,Other,167.802215576172,167.802215576172,car,45,43.32,weekday,2,40 to 64,>10km
85647/1000,NA,85647,1676,55-59 years,male,20,5836,Other,167.802215576172,167.802215576172,car,45,43.44,weekday,3,40 to 64,>10km
85647/1000,NA,85647,1676,55-59 years,male,20,5837,Work,167.802215576172,167.802215576172,car,14,2.05,weekday,4,40 to 64,3-5km
85652/1000,NA,85652,1677,50-54 years,male,20,5838,Shopping,117.728157043457,117.728157043457,car,11,12.16,weekday,1,40 to 64,>10km
85652/1000,NA,85652,1677,50-54 years,male,20,5839,Shopping,117.728157043457,117.728157043457,car,10,12.25,weekday,2,40 to 64,>10km
85652/1000,NA,85652,1677,50-54 years,male,20,5840,Shopping,117.728157043457,117.728157043457,car,5,0.92,weekday,3,40 to 64,<1km
85652/1000,NA,85652,1677,50-54 years,male,20,5841,Shopping,117.728157043457,117.728157043457,car,5,0.91,weekday,4,40 to 64,<1km
85652/1000,NA,85652,1677,50-54 years,male,20,5842,Other,117.728157043457,117.728157043457,car,4,1.51,weekday,5,40 to 64,1-2km
85652/1000,NA,85652,1677,50-54 years,male,20,5843,Other,117.728157043457,117.728157043457,car,4,1.51,weekday,6,40 to 64,1-2km
85653/1000,NA,85653,1678,55-59 years,male,20,5844,Work,136.198272705078,136.198272705078,bicycle,10,1.64,weekday,1,40 to 64,1-2km
85653/1000,NA,85653,1678,55-59 years,male,20,5845,Work,136.198272705078,136.198272705078,bicycle,15,1.64,weekday,2,40 to 64,1-2km
85657/1000,NA,85657,1679,65-69 years,female,20,5846,Other,129.623992919922,129.623992919922,car,10,3.54,weekday,1,65 plus,3-5km
85657/1000,NA,85657,1679,65-69 years,female,20,5847,Shopping,129.623992919922,129.623992919922,car,10,3.64,weekday,2,65 plus,3-5km
85657/1000,NA,85657,1679,65-69 years,female,20,5848,Shopping,129.623992919922,129.623992919922,car,5,2.7,weekday,3,65 plus,3-5km
85657/1001,NA,85657,1680,65-69 years,female,20,5849,Leisure,129.623992919922,129.623992919922,car,15,10.87,weekday,1,65 plus,>10km
85657/1001,NA,85657,1680,65-69 years,female,20,5850,Leisure,129.623992919922,129.623992919922,car,15,11.4,weekday,2,65 plus,>10km
85657/1001,NA,85657,1680,65-69 years,female,20,5851,Other,129.623992919922,129.623992919922,car,10,3.54,weekday,3,65 plus,3-5km
85657/1001,NA,85657,1680,65-69 years,female,20,5852,Shopping,129.623992919922,129.623992919922,car,10,3.64,weekday,4,65 plus,3-5km
85657/1001,NA,85657,1680,65-69 years,female,20,5853,Shopping,129.623992919922,129.623992919922,car,15,2.7,weekday,5,65 plus,3-5km
85657/1001,NA,85657,1680,65-69 years,female,20,5854,Leisure,129.623992919922,129.623992919922,car,5,2.72,weekday,6,65 plus,3-5km
85657/1001,NA,85657,1680,65-69 years,female,20,5855,Leisure,129.623992919922,129.623992919922,car,5,3.27,weekday,7,65 plus,3-5km
85658/1000,NA,85658,1681,25-29 years,male,20,5856,Work,213.285980224609,213.285980224609,car,35,42.98,weekday,1,20 to 39,>10km
85658/1000,NA,85658,1681,25-29 years,male,20,5857,Work,213.285980224609,213.285980224609,car,45,42.47,weekday,2,20 to 39,>10km
85658/1001,NA,85658,1682,25-29 years,male,20,5858,Work,213.285980224609,213.285980224609,car,10,4.13,weekday,1,20 to 39,3-5km
85658/1001,NA,85658,1682,25-29 years,male,20,5859,Leisure,213.285980224609,213.285980224609,car,10,4.07,weekday,2,20 to 39,3-5km
85660/1000,NA,85660,1683,80-84 years,male,20,5860,Shopping,111.738418579102,111.738418579102,car,5,1.08,weekday,1,65 plus,1-2km
85660/1000,NA,85660,1683,80-84 years,male,20,5861,Shopping,111.738418579102,111.738418579102,car,10,1.1,weekday,2,65 plus,1-2km
85660/1001,NA,85660,1684,75-79 years,female,20,5862,Leisure,81.3612976074219,81.3612976074219,pedestrian,60,0,weekday,1,65 plus,<1km
85660/1001,NA,85660,1684,75-79 years,female,20,5863,Shopping,81.3612976074219,81.3612976074219,car,5,1.08,weekday,2,65 plus,1-2km
85660/1001,NA,85660,1684,75-79 years,female,20,5864,Shopping,81.3612976074219,81.3612976074219,car,10,1.1,weekday,3,65 plus,1-2km
85662/1000,NA,85662,1685,55-59 years,female,20,5865,Work,120.31526184082,120.31526184082,car,40,24.38,weekday,1,40 to 64,>10km
85662/1000,NA,85662,1685,55-59 years,female,20,5866,Work,120.31526184082,120.31526184082,car,60,24.45,weekday,2,40 to 64,>10km
